source,path,name,suffix,size_bytes,evidence_type,public_safe
repo,outputs/10_historical_backfill/week_2024-09-16_2024-09-23/15_optional_sources/serpapi_raw/serpapi_BV8067IL_Newhaven_Environment_Agency_20260527T181729Z.json,serpapi_BV8067IL_Newhaven_Environment_Agency_20260527T181729Z.json,.json,26311,evidence,review_required
repo,outputs/10_historical_backfill/week_2024-09-16_2024-09-23/15_optional_sources/serpapi_raw/serpapi_Veolia_Newhaven_annual_monitoring_report_20260527T181729Z.json,serpapi_Veolia_Newhaven_annual_monitoring_report_20260527T181729Z.json,.json,45305,measurement,review_required
repo,outputs/10_historical_backfill/week_2024-09-16_2024-09-23/04_ground_aq_providers/raw/openweather_airpollution_newhaven_incinerator_20260527T181729Z.json,openweather_airpollution_newhaven_incinerator_20260527T181729Z.json,.json,189,evidence,review_required
repo,outputs/10_historical_backfill/week_2024-09-16_2024-09-23/04_ground_aq_providers/raw/waqi_newhaven_incinerator_20260527T181729Z.json,waqi_newhaven_incinerator_20260527T181729Z.json,.json,1938,evidence,review_required
repo,outputs/10_historical_backfill/week_2024-09-16_2024-09-23/04_ground_aq_providers/openaq_raw/openaq_locations_newhaven_incinerator_20260527T181729Z.json,openaq_locations_newhaven_incinerator_20260527T181729Z.json,.json,22006,diagnostic,review_required
repo,outputs/10_historical_backfill/week_2024-09-16_2024-09-23/06_official_filings/raw/data.gov.uk_UK_PRTR_Newhaven_Veolia_waste_incineration_20260527T181729Z.json,data.gov.uk_UK_PRTR_Newhaven_Veolia_waste_incineration_20260527T181729Z.json,.json,230,evidence,review_required
repo,outputs/10_historical_backfill/week_2024-09-16_2024-09-23/06_official_filings/raw/data.gov.uk_BV8067IL_Newhaven_20260527T181729Z.json,data.gov.uk_BV8067IL_Newhaven_20260527T181729Z.json,.json,230,evidence,review_required
repo,outputs/10_historical_backfill/week_2024-09-16_2024-09-23/06_official_filings/raw/data.gov.uk_Environment_Agency_Newhaven_energy_recovery_facility_20260527T181729Z.json,data.gov.uk_Environment_Agency_Newhaven_energy_recovery_facility_20260527T181729Z.json,.json,239491,evidence,review_required
repo,outputs/10_historical_backfill/week_2024-09-16_2024-09-23/06_official_filings/raw/data.gov.uk_incinerator_annual_monitoring_reporting_data.gov.uk_20260527T181729Z.json,data.gov.uk_incinerator_annual_monitoring_reporting_data.gov.uk_20260527T181729Z.json,.json,338600,measurement,review_required
repo,outputs/10_historical_backfill/week_2024-09-16_2024-09-23/06_official_filings/raw/GOV.UK_BV8067IL_Newhaven_20260527T181729Z.json,GOV.UK_BV8067IL_Newhaven_20260527T181729Z.json,.json,152870,evidence,review_required
repo,outputs/10_historical_backfill/week_2024-09-16_2024-09-23/06_official_filings/raw/GOV.UK_Veolia_Newhaven_annual_monitoring_report_20260527T181729Z.json,GOV.UK_Veolia_Newhaven_annual_monitoring_report_20260527T181729Z.json,.json,170784,measurement,review_required
repo,outputs/10_historical_backfill/week_2024-09-16_2024-09-23/06_official_filings/raw/data.gov.uk_Newhaven_Energy_Recovery_Facility_annual_monitoring_report_20260527T181729Z.json,data.gov.uk_Newhaven_Energy_Recovery_Facility_annual_monitoring_report_20260527T181729Z.json,.json,230,measurement,review_required
repo,outputs/10_historical_backfill/week_2024-09-16_2024-09-23/06_official_filings/raw/watch_data.gov.uk_incinerator_search_20260527T181729Z.html,watch_data.gov.uk_incinerator_search_20260527T181729Z.html,.html,68132,evidence,review_required
repo,outputs/10_historical_backfill/week_2024-09-16_2024-09-23/06_official_filings/raw/data.gov.uk_Veolia_Newhaven_annual_monitoring_report_20260527T181729Z.json,data.gov.uk_Veolia_Newhaven_annual_monitoring_report_20260527T181729Z.json,.json,230,measurement,review_required
repo,outputs/10_historical_backfill/week_2024-09-16_2024-09-23/06_official_filings/raw/GOV.UK_Environment_Agency_Newhaven_energy_recovery_facility_20260527T181729Z.json,GOV.UK_Environment_Agency_Newhaven_energy_recovery_facility_20260527T181729Z.json,.json,185793,evidence,review_required
repo,outputs/10_historical_backfill/week_2024-09-16_2024-09-23/06_official_filings/raw/GOV.UK_Newhaven_Energy_Recovery_Facility_annual_monitoring_report_20260527T181729Z.json,GOV.UK_Newhaven_Energy_Recovery_Facility_annual_monitoring_report_20260527T181729Z.json,.json,165939,measurement,review_required
repo,outputs/10_historical_backfill/week_2024-09-16_2024-09-23/06_official_filings/raw/GOV.UK_UK_PRTR_Newhaven_Veolia_waste_incineration_20260527T181729Z.json,GOV.UK_UK_PRTR_Newhaven_Veolia_waste_incineration_20260527T181729Z.json,.json,214353,evidence,review_required
repo,outputs/10_historical_backfill/week_2024-09-16_2024-09-23/06_official_filings/raw/GOV.UK_incinerator_annual_monitoring_reporting_data.gov.uk_20260527T181729Z.json,GOV.UK_incinerator_annual_monitoring_reporting_data.gov.uk_20260527T181729Z.json,.json,183873,measurement,review_required
repo,outputs/10_historical_backfill/week_2024-09-16_2024-09-23/05_weather/raw/openweather_current_newhaven_incinerator_20260527T181729Z.json,openweather_current_newhaven_incinerator_20260527T181729Z.json,.json,509,evidence,review_required
repo,outputs/10_historical_backfill/week_2024-09-16_2024-09-23/03_news_context/raw/gdelt_Newhaven_Energy_Recovery_Facility_Veolia_20260527T181729Z.json,gdelt_Newhaven_Energy_Recovery_Facility_Veolia_20260527T181729Z.json,.json,102,evidence,review_required
repo,outputs/10_historical_backfill/week_2024-09-16_2024-09-23/03_news_context/raw/gdelt_Newhaven_incinerator_emissions_20260527T181729Z.json,gdelt_Newhaven_incinerator_emissions_20260527T181729Z.json,.json,2,measurement,review_required
repo,outputs/10_historical_backfill/week_2024-09-30_2024-10-07/15_optional_sources/serpapi_raw/serpapi_Veolia_Newhaven_annual_monitoring_report_20260527T182512Z.json,serpapi_Veolia_Newhaven_annual_monitoring_report_20260527T182512Z.json,.json,45305,measurement,review_required
repo,outputs/10_historical_backfill/week_2024-09-30_2024-10-07/15_optional_sources/serpapi_raw/serpapi_Newhaven_Energy_Recovery_Facility_emissions_20260527T182512Z.json,serpapi_Newhaven_Energy_Recovery_Facility_emissions_20260527T182512Z.json,.json,22637,measurement,review_required
repo,outputs/10_historical_backfill/week_2024-09-30_2024-10-07/15_optional_sources/serpapi_raw/serpapi_BV8067IL_Newhaven_Environment_Agency_20260527T182512Z.json,serpapi_BV8067IL_Newhaven_Environment_Agency_20260527T182512Z.json,.json,26311,evidence,review_required
repo,outputs/10_historical_backfill/week_2024-09-30_2024-10-07/04_ground_aq_providers/raw/openweather_airpollution_newhaven_incinerator_20260527T182512Z.json,openweather_airpollution_newhaven_incinerator_20260527T182512Z.json,.json,189,evidence,review_required
repo,outputs/10_historical_backfill/week_2024-09-30_2024-10-07/04_ground_aq_providers/raw/waqi_newhaven_incinerator_20260527T182512Z.json,waqi_newhaven_incinerator_20260527T182512Z.json,.json,1938,evidence,review_required
repo,outputs/10_historical_backfill/week_2024-09-30_2024-10-07/04_ground_aq_providers/openaq_raw/openaq_locations_newhaven_incinerator_20260527T182512Z.json,openaq_locations_newhaven_incinerator_20260527T182512Z.json,.json,22004,diagnostic,review_required
repo,outputs/10_historical_backfill/week_2024-09-30_2024-10-07/06_official_filings/raw/GOV.UK_incinerator_annual_monitoring_reporting_data.gov.uk_20260527T182512Z.json,GOV.UK_incinerator_annual_monitoring_reporting_data.gov.uk_20260527T182512Z.json,.json,183873,measurement,review_required
repo,outputs/10_historical_backfill/week_2024-09-30_2024-10-07/06_official_filings/raw/data.gov.uk_Environment_Agency_Newhaven_energy_recovery_facility_20260527T182512Z.json,data.gov.uk_Environment_Agency_Newhaven_energy_recovery_facility_20260527T182512Z.json,.json,239491,evidence,review_required
repo,outputs/10_historical_backfill/week_2024-09-30_2024-10-07/06_official_filings/raw/data.gov.uk_incinerator_annual_monitoring_reporting_data.gov.uk_20260527T182512Z.json,data.gov.uk_incinerator_annual_monitoring_reporting_data.gov.uk_20260527T182512Z.json,.json,338600,measurement,review_required
repo,outputs/10_historical_backfill/week_2024-09-30_2024-10-07/06_official_filings/raw/watch_data.gov.uk_incinerator_search_20260527T182512Z.html,watch_data.gov.uk_incinerator_search_20260527T182512Z.html,.html,68132,evidence,review_required
repo,outputs/10_historical_backfill/week_2024-09-30_2024-10-07/06_official_filings/raw/GOV.UK_BV8067IL_Newhaven_20260527T182512Z.json,GOV.UK_BV8067IL_Newhaven_20260527T182512Z.json,.json,152870,evidence,review_required
repo,outputs/10_historical_backfill/week_2024-09-30_2024-10-07/06_official_filings/raw/data.gov.uk_Newhaven_Energy_Recovery_Facility_annual_monitoring_report_20260527T182512Z.json,data.gov.uk_Newhaven_Energy_Recovery_Facility_annual_monitoring_report_20260527T182512Z.json,.json,230,measurement,review_required
repo,outputs/10_historical_backfill/week_2024-09-30_2024-10-07/06_official_filings/raw/GOV.UK_Veolia_Newhaven_annual_monitoring_report_20260527T182512Z.json,GOV.UK_Veolia_Newhaven_annual_monitoring_report_20260527T182512Z.json,.json,170784,measurement,review_required
repo,outputs/10_historical_backfill/week_2024-09-30_2024-10-07/06_official_filings/raw/data.gov.uk_BV8067IL_Newhaven_20260527T182512Z.json,data.gov.uk_BV8067IL_Newhaven_20260527T182512Z.json,.json,230,evidence,review_required
repo,outputs/10_historical_backfill/week_2024-09-30_2024-10-07/06_official_filings/raw/GOV.UK_Environment_Agency_Newhaven_energy_recovery_facility_20260527T182512Z.json,GOV.UK_Environment_Agency_Newhaven_energy_recovery_facility_20260527T182512Z.json,.json,185793,evidence,review_required
repo,outputs/10_historical_backfill/week_2024-09-30_2024-10-07/06_official_filings/raw/data.gov.uk_UK_PRTR_Newhaven_Veolia_waste_incineration_20260527T182512Z.json,data.gov.uk_UK_PRTR_Newhaven_Veolia_waste_incineration_20260527T182512Z.json,.json,230,evidence,review_required
repo,outputs/10_historical_backfill/week_2024-09-30_2024-10-07/06_official_filings/raw/data.gov.uk_Veolia_Newhaven_annual_monitoring_report_20260527T182512Z.json,data.gov.uk_Veolia_Newhaven_annual_monitoring_report_20260527T182512Z.json,.json,230,measurement,review_required
repo,outputs/10_historical_backfill/week_2024-09-30_2024-10-07/06_official_filings/raw/GOV.UK_Newhaven_Energy_Recovery_Facility_annual_monitoring_report_20260527T182512Z.json,GOV.UK_Newhaven_Energy_Recovery_Facility_annual_monitoring_report_20260527T182512Z.json,.json,165939,measurement,review_required
repo,outputs/10_historical_backfill/week_2024-09-30_2024-10-07/06_official_filings/raw/GOV.UK_UK_PRTR_Newhaven_Veolia_waste_incineration_20260527T182512Z.json,GOV.UK_UK_PRTR_Newhaven_Veolia_waste_incineration_20260527T182512Z.json,.json,214353,evidence,review_required
repo,outputs/10_historical_backfill/week_2024-09-30_2024-10-07/05_weather/raw/openweather_current_newhaven_incinerator_20260527T182512Z.json,openweather_current_newhaven_incinerator_20260527T182512Z.json,.json,509,evidence,review_required
repo,outputs/10_historical_backfill/week_2024-09-30_2024-10-07/03_news_context/raw/gdelt_Newhaven_incinerator_emissions_20260527T182512Z.json,gdelt_Newhaven_incinerator_emissions_20260527T182512Z.json,.json,102,measurement,review_required
repo,outputs/10_historical_backfill/week_2024-09-30_2024-10-07/03_news_context/raw/gdelt_Newhaven_Energy_Recovery_Facility_Veolia_20260527T182512Z.json,gdelt_Newhaven_Energy_Recovery_Facility_Veolia_20260527T182512Z.json,.json,102,evidence,review_required
repo,outputs/10_historical_backfill/week_2024-10-21_2024-10-28/15_optional_sources/serpapi_raw/serpapi_BV8067IL_Newhaven_Environment_Agency_20260527T183706Z.json,serpapi_BV8067IL_Newhaven_Environment_Agency_20260527T183706Z.json,.json,26311,evidence,review_required
repo,outputs/10_historical_backfill/week_2024-10-21_2024-10-28/15_optional_sources/serpapi_raw/serpapi_Veolia_Newhaven_annual_monitoring_report_20260527T183706Z.json,serpapi_Veolia_Newhaven_annual_monitoring_report_20260527T183706Z.json,.json,45305,measurement,review_required
repo,outputs/10_historical_backfill/week_2024-10-21_2024-10-28/15_optional_sources/serpapi_raw/serpapi_Newhaven_Energy_Recovery_Facility_emissions_20260527T183706Z.json,serpapi_Newhaven_Energy_Recovery_Facility_emissions_20260527T183706Z.json,.json,22637,measurement,review_required
repo,outputs/10_historical_backfill/week_2024-10-21_2024-10-28/04_ground_aq_providers/raw/openweather_airpollution_newhaven_incinerator_20260527T183706Z.json,openweather_airpollution_newhaven_incinerator_20260527T183706Z.json,.json,188,evidence,review_required
repo,outputs/10_historical_backfill/week_2024-10-21_2024-10-28/04_ground_aq_providers/raw/waqi_newhaven_incinerator_20260527T183706Z.json,waqi_newhaven_incinerator_20260527T183706Z.json,.json,1938,evidence,review_required
repo,outputs/10_historical_backfill/week_2024-10-21_2024-10-28/04_ground_aq_providers/openaq_raw/openaq_locations_newhaven_incinerator_20260527T183706Z.json,openaq_locations_newhaven_incinerator_20260527T183706Z.json,.json,22004,diagnostic,review_required
repo,outputs/10_historical_backfill/week_2024-10-21_2024-10-28/06_official_filings/raw/GOV.UK_Veolia_Newhaven_annual_monitoring_report_20260527T183706Z.json,GOV.UK_Veolia_Newhaven_annual_monitoring_report_20260527T183706Z.json,.json,170784,measurement,review_required
repo,outputs/10_historical_backfill/week_2024-10-21_2024-10-28/06_official_filings/raw/GOV.UK_Environment_Agency_Newhaven_energy_recovery_facility_20260527T183706Z.json,GOV.UK_Environment_Agency_Newhaven_energy_recovery_facility_20260527T183706Z.json,.json,185793,evidence,review_required
repo,outputs/10_historical_backfill/week_2024-10-21_2024-10-28/06_official_filings/raw/GOV.UK_Newhaven_Energy_Recovery_Facility_annual_monitoring_report_20260527T183706Z.json,GOV.UK_Newhaven_Energy_Recovery_Facility_annual_monitoring_report_20260527T183706Z.json,.json,165939,measurement,review_required
repo,outputs/10_historical_backfill/week_2024-10-21_2024-10-28/06_official_filings/raw/GOV.UK_incinerator_annual_monitoring_reporting_data.gov.uk_20260527T183706Z.json,GOV.UK_incinerator_annual_monitoring_reporting_data.gov.uk_20260527T183706Z.json,.json,183873,measurement,review_required
repo,outputs/10_historical_backfill/week_2024-10-21_2024-10-28/06_official_filings/raw/data.gov.uk_incinerator_annual_monitoring_reporting_data.gov.uk_20260527T183706Z.json,data.gov.uk_incinerator_annual_monitoring_reporting_data.gov.uk_20260527T183706Z.json,.json,338600,measurement,review_required
repo,outputs/10_historical_backfill/week_2024-10-21_2024-10-28/06_official_filings/raw/data.gov.uk_BV8067IL_Newhaven_20260527T183706Z.json,data.gov.uk_BV8067IL_Newhaven_20260527T183706Z.json,.json,230,evidence,review_required
repo,outputs/10_historical_backfill/week_2024-10-21_2024-10-28/06_official_filings/raw/watch_data.gov.uk_incinerator_search_20260527T183706Z.html,watch_data.gov.uk_incinerator_search_20260527T183706Z.html,.html,68132,evidence,review_required
repo,outputs/10_historical_backfill/week_2024-10-21_2024-10-28/06_official_filings/raw/GOV.UK_BV8067IL_Newhaven_20260527T183706Z.json,GOV.UK_BV8067IL_Newhaven_20260527T183706Z.json,.json,152870,evidence,review_required
repo,outputs/10_historical_backfill/week_2024-10-21_2024-10-28/06_official_filings/raw/data.gov.uk_UK_PRTR_Newhaven_Veolia_waste_incineration_20260527T183706Z.json,data.gov.uk_UK_PRTR_Newhaven_Veolia_waste_incineration_20260527T183706Z.json,.json,230,evidence,review_required
repo,outputs/10_historical_backfill/week_2024-10-21_2024-10-28/06_official_filings/raw/GOV.UK_UK_PRTR_Newhaven_Veolia_waste_incineration_20260527T183706Z.json,GOV.UK_UK_PRTR_Newhaven_Veolia_waste_incineration_20260527T183706Z.json,.json,214353,evidence,review_required
repo,outputs/10_historical_backfill/week_2024-10-21_2024-10-28/06_official_filings/raw/data.gov.uk_Veolia_Newhaven_annual_monitoring_report_20260527T183706Z.json,data.gov.uk_Veolia_Newhaven_annual_monitoring_report_20260527T183706Z.json,.json,230,measurement,review_required
repo,outputs/10_historical_backfill/week_2024-10-21_2024-10-28/06_official_filings/raw/data.gov.uk_Environment_Agency_Newhaven_energy_recovery_facility_20260527T183706Z.json,data.gov.uk_Environment_Agency_Newhaven_energy_recovery_facility_20260527T183706Z.json,.json,239491,evidence,review_required
repo,outputs/10_historical_backfill/week_2024-10-21_2024-10-28/06_official_filings/raw/data.gov.uk_Newhaven_Energy_Recovery_Facility_annual_monitoring_report_20260527T183706Z.json,data.gov.uk_Newhaven_Energy_Recovery_Facility_annual_monitoring_report_20260527T183706Z.json,.json,230,measurement,review_required
repo,outputs/10_historical_backfill/week_2024-10-21_2024-10-28/05_weather/raw/openweather_current_newhaven_incinerator_20260527T183706Z.json,openweather_current_newhaven_incinerator_20260527T183706Z.json,.json,509,evidence,review_required
repo,outputs/10_historical_backfill/week_2024-10-21_2024-10-28/03_news_context/raw/gdelt_Newhaven_incinerator_emissions_20260527T183706Z.json,gdelt_Newhaven_incinerator_emissions_20260527T183706Z.json,.json,102,measurement,review_required
repo,outputs/10_historical_backfill/week_2024-10-21_2024-10-28/03_news_context/raw/gdelt_Newhaven_Energy_Recovery_Facility_Veolia_20260527T183706Z.json,gdelt_Newhaven_Energy_Recovery_Facility_Veolia_20260527T183706Z.json,.json,2,evidence,review_required
repo,outputs/10_historical_backfill/week_2024-07-29_2024-08-05/15_optional_sources/serpapi_raw/serpapi_Newhaven_Energy_Recovery_Facility_emissions_20260526T140041Z.json,serpapi_Newhaven_Energy_Recovery_Facility_emissions_20260526T140041Z.json,.json,41947,measurement,review_required
repo,outputs/10_historical_backfill/week_2024-07-29_2024-08-05/15_optional_sources/serpapi_raw/serpapi_Veolia_Newhaven_annual_monitoring_report_20260526T140041Z.json,serpapi_Veolia_Newhaven_annual_monitoring_report_20260526T140041Z.json,.json,46002,measurement,review_required
repo,outputs/10_historical_backfill/week_2024-07-29_2024-08-05/15_optional_sources/serpapi_raw/serpapi_BV8067IL_Newhaven_Environment_Agency_20260526T140041Z.json,serpapi_BV8067IL_Newhaven_Environment_Agency_20260526T140041Z.json,.json,27226,evidence,review_required
repo,outputs/10_historical_backfill/week_2024-07-29_2024-08-05/04_ground_aq_providers/raw/waqi_newhaven_incinerator_20260526T140041Z.json,waqi_newhaven_incinerator_20260526T140041Z.json,.json,1952,evidence,review_required
repo,outputs/10_historical_backfill/week_2024-07-29_2024-08-05/04_ground_aq_providers/raw/openweather_airpollution_newhaven_incinerator_20260526T140041Z.json,openweather_airpollution_newhaven_incinerator_20260526T140041Z.json,.json,189,evidence,review_required
repo,outputs/10_historical_backfill/week_2024-07-29_2024-08-05/04_ground_aq_providers/openaq_raw/openaq_locations_newhaven_incinerator_20260526T140041Z.json,openaq_locations_newhaven_incinerator_20260526T140041Z.json,.json,22006,diagnostic,review_required
repo,outputs/10_historical_backfill/week_2024-07-29_2024-08-05/06_official_filings/raw/data.gov.uk_Environment_Agency_Newhaven_energy_recovery_facility_20260526T140041Z.json,data.gov.uk_Environment_Agency_Newhaven_energy_recovery_facility_20260526T140041Z.json,.json,239491,evidence,review_required
repo,outputs/10_historical_backfill/week_2024-07-29_2024-08-05/06_official_filings/raw/GOV.UK_incinerator_annual_monitoring_reporting_data.gov.uk_20260526T140041Z.json,GOV.UK_incinerator_annual_monitoring_reporting_data.gov.uk_20260526T140041Z.json,.json,181034,measurement,review_required
repo,outputs/10_historical_backfill/week_2024-07-29_2024-08-05/06_official_filings/raw/GOV.UK_Veolia_Newhaven_annual_monitoring_report_20260526T140041Z.json,GOV.UK_Veolia_Newhaven_annual_monitoring_report_20260526T140041Z.json,.json,170777,measurement,review_required
repo,outputs/10_historical_backfill/week_2024-07-29_2024-08-05/06_official_filings/raw/GOV.UK_UK_PRTR_Newhaven_Veolia_waste_incineration_20260526T140041Z.json,GOV.UK_UK_PRTR_Newhaven_Veolia_waste_incineration_20260526T140041Z.json,.json,214395,evidence,review_required
repo,outputs/10_historical_backfill/week_2024-07-29_2024-08-05/06_official_filings/raw/watch_data.gov.uk_incinerator_search_20260526T140041Z.html,watch_data.gov.uk_incinerator_search_20260526T140041Z.html,.html,68132,evidence,review_required
repo,outputs/10_historical_backfill/week_2024-07-29_2024-08-05/06_official_filings/raw/data.gov.uk_incinerator_annual_monitoring_reporting_data.gov.uk_20260526T140041Z.json,data.gov.uk_incinerator_annual_monitoring_reporting_data.gov.uk_20260526T140041Z.json,.json,338600,measurement,review_required
repo,outputs/10_historical_backfill/week_2024-07-29_2024-08-05/06_official_filings/raw/GOV.UK_Newhaven_Energy_Recovery_Facility_annual_monitoring_report_20260526T140041Z.json,GOV.UK_Newhaven_Energy_Recovery_Facility_annual_monitoring_report_20260526T140041Z.json,.json,166664,measurement,review_required
repo,outputs/10_historical_backfill/week_2024-07-29_2024-08-05/06_official_filings/raw/GOV.UK_Environment_Agency_Newhaven_energy_recovery_facility_20260526T140041Z.json,GOV.UK_Environment_Agency_Newhaven_energy_recovery_facility_20260526T140041Z.json,.json,185792,evidence,review_required
repo,outputs/10_historical_backfill/week_2024-07-29_2024-08-05/06_official_filings/raw/GOV.UK_BV8067IL_Newhaven_20260526T140041Z.json,GOV.UK_BV8067IL_Newhaven_20260526T140041Z.json,.json,152861,evidence,review_required
repo,outputs/10_historical_backfill/week_2024-07-29_2024-08-05/06_official_filings/raw/data.gov.uk_UK_PRTR_Newhaven_Veolia_waste_incineration_20260526T140041Z.json,data.gov.uk_UK_PRTR_Newhaven_Veolia_waste_incineration_20260526T140041Z.json,.json,230,evidence,review_required
repo,outputs/10_historical_backfill/week_2024-07-29_2024-08-05/06_official_filings/raw/data.gov.uk_BV8067IL_Newhaven_20260526T140041Z.json,data.gov.uk_BV8067IL_Newhaven_20260526T140041Z.json,.json,230,evidence,review_required
repo,outputs/10_historical_backfill/week_2024-07-29_2024-08-05/06_official_filings/raw/data.gov.uk_Veolia_Newhaven_annual_monitoring_report_20260526T140041Z.json,data.gov.uk_Veolia_Newhaven_annual_monitoring_report_20260526T140041Z.json,.json,230,measurement,review_required
repo,outputs/10_historical_backfill/week_2024-07-29_2024-08-05/06_official_filings/raw/data.gov.uk_Newhaven_Energy_Recovery_Facility_annual_monitoring_report_20260526T140041Z.json,data.gov.uk_Newhaven_Energy_Recovery_Facility_annual_monitoring_report_20260526T140041Z.json,.json,230,measurement,review_required
repo,outputs/10_historical_backfill/week_2024-07-29_2024-08-05/05_weather/raw/openweather_current_newhaven_incinerator_20260526T140041Z.json,openweather_current_newhaven_incinerator_20260526T140041Z.json,.json,509,evidence,review_required
repo,outputs/10_historical_backfill/week_2024-07-29_2024-08-05/03_news_context/raw/gdelt_Newhaven_Energy_Recovery_Facility_Veolia_20260526T140041Z.json,gdelt_Newhaven_Energy_Recovery_Facility_Veolia_20260526T140041Z.json,.json,433,evidence,review_required
repo,outputs/10_historical_backfill/week_2024-07-29_2024-08-05/03_news_context/raw/gdelt_Newhaven_incinerator_emissions_20260526T140041Z.json,gdelt_Newhaven_incinerator_emissions_20260526T140041Z.json,.json,2,measurement,review_required
repo,outputs/10_historical_backfill/week_2024-08-05_2024-08-12/15_optional_sources/serpapi_raw/serpapi_Newhaven_Energy_Recovery_Facility_emissions_20260526T140318Z.json,serpapi_Newhaven_Energy_Recovery_Facility_emissions_20260526T140318Z.json,.json,41947,measurement,review_required
repo,outputs/10_historical_backfill/week_2024-08-05_2024-08-12/15_optional_sources/serpapi_raw/serpapi_Veolia_Newhaven_annual_monitoring_report_20260526T140318Z.json,serpapi_Veolia_Newhaven_annual_monitoring_report_20260526T140318Z.json,.json,46002,measurement,review_required
repo,outputs/10_historical_backfill/week_2024-08-05_2024-08-12/15_optional_sources/serpapi_raw/serpapi_BV8067IL_Newhaven_Environment_Agency_20260526T140318Z.json,serpapi_BV8067IL_Newhaven_Environment_Agency_20260526T140318Z.json,.json,27226,evidence,review_required
repo,outputs/10_historical_backfill/week_2024-08-05_2024-08-12/04_ground_aq_providers/raw/waqi_newhaven_incinerator_20260526T140318Z.json,waqi_newhaven_incinerator_20260526T140318Z.json,.json,1952,evidence,review_required
repo,outputs/10_historical_backfill/week_2024-08-05_2024-08-12/04_ground_aq_providers/raw/openweather_airpollution_newhaven_incinerator_20260526T140318Z.json,openweather_airpollution_newhaven_incinerator_20260526T140318Z.json,.json,189,evidence,review_required
repo,outputs/10_historical_backfill/week_2024-08-05_2024-08-12/04_ground_aq_providers/openaq_raw/openaq_locations_newhaven_incinerator_20260526T140318Z.json,openaq_locations_newhaven_incinerator_20260526T140318Z.json,.json,22006,diagnostic,review_required
repo,outputs/10_historical_backfill/week_2024-08-05_2024-08-12/06_official_filings/raw/GOV.UK_incinerator_annual_monitoring_reporting_data.gov.uk_20260526T140318Z.json,GOV.UK_incinerator_annual_monitoring_reporting_data.gov.uk_20260526T140318Z.json,.json,181034,measurement,review_required
repo,outputs/10_historical_backfill/week_2024-08-05_2024-08-12/06_official_filings/raw/data.gov.uk_UK_PRTR_Newhaven_Veolia_waste_incineration_20260526T140318Z.json,data.gov.uk_UK_PRTR_Newhaven_Veolia_waste_incineration_20260526T140318Z.json,.json,230,evidence,review_required
repo,outputs/10_historical_backfill/week_2024-08-05_2024-08-12/06_official_filings/raw/data.gov.uk_incinerator_annual_monitoring_reporting_data.gov.uk_20260526T140318Z.json,data.gov.uk_incinerator_annual_monitoring_reporting_data.gov.uk_20260526T140318Z.json,.json,338600,measurement,review_required
repo,outputs/10_historical_backfill/week_2024-08-05_2024-08-12/06_official_filings/raw/data.gov.uk_Veolia_Newhaven_annual_monitoring_report_20260526T140318Z.json,data.gov.uk_Veolia_Newhaven_annual_monitoring_report_20260526T140318Z.json,.json,230,measurement,review_required
repo,outputs/10_historical_backfill/week_2024-08-05_2024-08-12/06_official_filings/raw/GOV.UK_UK_PRTR_Newhaven_Veolia_waste_incineration_20260526T140318Z.json,GOV.UK_UK_PRTR_Newhaven_Veolia_waste_incineration_20260526T140318Z.json,.json,214395,evidence,review_required
repo,outputs/10_historical_backfill/week_2024-08-05_2024-08-12/06_official_filings/raw/watch_data.gov.uk_incinerator_search_20260526T140318Z.html,watch_data.gov.uk_incinerator_search_20260526T140318Z.html,.html,68132,evidence,review_required
repo,outputs/10_historical_backfill/week_2024-08-05_2024-08-12/06_official_filings/raw/GOV.UK_Environment_Agency_Newhaven_energy_recovery_facility_20260526T140318Z.json,GOV.UK_Environment_Agency_Newhaven_energy_recovery_facility_20260526T140318Z.json,.json,185792,evidence,review_required
repo,outputs/10_historical_backfill/week_2024-08-05_2024-08-12/06_official_filings/raw/data.gov.uk_Environment_Agency_Newhaven_energy_recovery_facility_20260526T140318Z.json,data.gov.uk_Environment_Agency_Newhaven_energy_recovery_facility_20260526T140318Z.json,.json,239491,evidence,review_required
repo,outputs/10_historical_backfill/week_2024-08-05_2024-08-12/06_official_filings/raw/GOV.UK_BV8067IL_Newhaven_20260526T140318Z.json,GOV.UK_BV8067IL_Newhaven_20260526T140318Z.json,.json,152861,evidence,review_required
repo,outputs/10_historical_backfill/week_2024-08-05_2024-08-12/06_official_filings/raw/GOV.UK_Veolia_Newhaven_annual_monitoring_report_20260526T140318Z.json,GOV.UK_Veolia_Newhaven_annual_monitoring_report_20260526T140318Z.json,.json,170777,measurement,review_required
repo,outputs/10_historical_backfill/week_2024-08-05_2024-08-12/06_official_filings/raw/data.gov.uk_BV8067IL_Newhaven_20260526T140318Z.json,data.gov.uk_BV8067IL_Newhaven_20260526T140318Z.json,.json,230,evidence,review_required
repo,outputs/10_historical_backfill/week_2024-08-05_2024-08-12/06_official_filings/raw/data.gov.uk_Newhaven_Energy_Recovery_Facility_annual_monitoring_report_20260526T140318Z.json,data.gov.uk_Newhaven_Energy_Recovery_Facility_annual_monitoring_report_20260526T140318Z.json,.json,230,measurement,review_required
