facility,facility_key,location,facility_lat,facility_lon,control_site,control_lat,control_lon,query_point_role,query_point_lat,query_point_lon,candidate_source,candidate_status,candidate_review_class,monitoring_site_name,openaq_location_id,monitoring_site_lat,monitoring_site_lon,distance_query_to_monitor_km,pollutants,monitoring_provider_text,provider_class,distance_score,pollutant_score,official_hint_score,source_score,relevance_score,suggested_action,review_note
Hartlebury EfW,hartlebury,Worcestershire,52.36,-2.27,Ombersley,52.30630369696547,-2.323040252,facility,52.36,-2.27,OpenAQ v3 locations,candidate_needs_review,supporting_context_community_sensor,North Gate,6170400,52.452737,-1.930087,25.259,pm1;pm25;relativehumidity;temperature;um003,AirGradient | AirGradient | United Kingdom | Europe/London,community_or_uncertain_candidate,4,9,0,0,13,use_as_supporting_context_only,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Hartlebury EfW,hartlebury,Worcestershire,52.36,-2.27,Ombersley,52.30630369696547,-2.323040252,facility,52.36,-2.27,OpenAQ v3 locations,candidate_needs_review,supporting_context_community_sensor,North Gate,6228172,52.452737,-1.930087,25.259,pm1;pm25;relativehumidity;temperature;um003,AirGradient | University of Birmingham | United Kingdom | Europe/London,community_or_uncertain_candidate,4,9,0,0,13,use_as_supporting_context_only,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Hartlebury EfW,hartlebury,Worcestershire,52.36,-2.27,Ombersley,52.30630369696547,-2.323040252,facility,52.36,-2.27,OpenAQ v3 locations,candidate_needs_review,supporting_context_community_sensor,Guild of Students,6230637,52.449449,-1.927605,25.267,pm1;pm25;relativehumidity;temperature;um003,AirGradient | University of Birmingham | United Kingdom | Europe/London,community_or_uncertain_candidate,4,9,0,0,13,use_as_supporting_context_only,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Hartlebury EfW,hartlebury,Worcestershire,52.36,-2.27,Ombersley,52.30630369696547,-2.323040252,facility,52.36,-2.27,OpenAQ v3 locations,candidate_needs_review,supporting_context_community_sensor,"University of Birmingham, UK",5224957,52.455498,-1.928994,25.452,pm1;pm25;relativehumidity;temperature;um003,AirGradient | AirGradient | United Kingdom | Europe/London,community_or_uncertain_candidate,4,9,0,0,13,use_as_supporting_context_only,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Hartlebury EfW,hartlebury,Worcestershire,52.36,-2.27,Ombersley,52.30630369696547,-2.323040252,facility,52.36,-2.27,OpenAQ v3 locations,candidate_needs_review,supporting_context_community_sensor,"University of Birmingham, UK",5225907,52.455498,-1.928994,25.452,pm1;pm25;relativehumidity;temperature;um003,AirGradient | University of Birmingham | United Kingdom | Europe/London,community_or_uncertain_candidate,4,9,0,0,13,use_as_supporting_context_only,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Hartlebury EfW,hartlebury,Worcestershire,52.36,-2.27,Ombersley,52.30630369696547,-2.323040252,facility,52.36,-2.27,OpenAQ v3 locations,candidate_needs_review,supporting_context_community_sensor,Urban Background Site,5246083,52.4555,-1.929001,25.452,pm1;pm25;relativehumidity;temperature;um003,AirGradient | University of Birmingham | United Kingdom | Europe/London,community_or_uncertain_candidate,4,9,0,0,13,use_as_supporting_context_only,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Hartlebury EfW,hartlebury,Worcestershire,52.36,-2.27,Ombersley,52.30630369696547,-2.323040252,facility,52.36,-2.27,OpenAQ v3 locations,candidate_needs_review,supporting_context_community_sensor,"University of Birmingham, UK",5224958,52.455532,-1.92884,25.464,pm1;pm25;relativehumidity;temperature;um003,AirGradient | University of Birmingham | United Kingdom | Europe/London,community_or_uncertain_candidate,4,9,0,0,13,use_as_supporting_context_only,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Isle of Wight Gasification,isleofwight,Isle of Wight,50.7,-1.28,Calbourne,50.64825093318034,-1.337914741,facility,50.7,-1.28,OpenAQ v3 locations,candidate_needs_review,local_or_official_candidate_needs_review,Southampton Centre - UKA00235,698,50.90813999934531,-1.3957779998162605,24.533,no2;o3;pm10;pm25;so2,EEA | Unknown Governmental Organization | United Kingdom | Southampton | Europe/London,official_or_governmental_candidate,14,35,15,5,69,review_as_local_or_official_overlay_candidate,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Isle of Wight Gasification,isleofwight,Isle of Wight,50.7,-1.28,Calbourne,50.64825093318034,-1.337914741,facility,50.7,-1.28,OpenAQ v3 locations,candidate_needs_review,local_or_official_candidate_needs_review,Portsmouth Background AURN,226345,50.8282053073682,-1.06994447818715,20.53,no2;o3;pm10;pm25,London Air Quality Network | Unknown Governmental Organization | United Kingdom | Hampshire | Europe/London,official_or_governmental_candidate,14,33,15,5,67,review_as_local_or_official_overlay_candidate,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Isle of Wight Gasification,isleofwight,Isle of Wight,50.7,-1.28,Calbourne,50.64825093318034,-1.337914741,facility,50.7,-1.28,OpenAQ v3 locations,candidate_needs_review,local_or_official_candidate_needs_review,Portsmouth - UKA00421,2526,50.828809999288616,-1.0685829997273733,20.646,no2;o3;pm10;pm25,EEA | Unknown Governmental Organization | United Kingdom | Portsmouth | Europe/London,official_or_governmental_candidate,14,33,15,5,67,review_as_local_or_official_overlay_candidate,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
